indicatorId,geoUnit,year,type,subtype,value
FOSGP.5T8.F500600700,PAN,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PAN,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PAN,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PAN,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PAN,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PAN,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PAN,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PAN,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PAN,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PAN,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PER,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PER,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PER,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PER,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PHL,2010,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2011,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2012,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2013,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2014,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2015,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2016,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PHL,2017,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PHL,2018,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2019,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PHL,2020,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PHL,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PHL,2021,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PHL,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,PHL,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,POL,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,POL,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,POL,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRI,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRI,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PRI,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRI,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PRI,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRI,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PRI,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRI,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PRI,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRI,2014,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PRI,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRI,2015,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PRI,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRI,2016,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PRI,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRI,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PRI,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRI,2023,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PRK,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRK,2015,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PRT,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PRT,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PRT,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,PSE,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PSE,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PSE,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PSE,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PSE,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PSE,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PSE,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PSE,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PSE,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PSE,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PSE,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PSE,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PSE,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,PSE,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,PSE,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,PSE,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,QAT,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,QAT,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,QAT,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,QAT,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,QAT,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,QAT,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,QAT,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,QAT,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,QAT,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,QAT,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,QAT,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,QAT,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,QAT,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,ROU,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ROU,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ROU,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,RUS,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,RUS,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,RUS,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RUS,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RUS,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RUS,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RUS,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RUS,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RWA,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RWA,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RWA,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RWA,2020,Source,Data sources,Source: UIS Dynamic template
FOSGP.5T8.F500600700,RWA,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RWA,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,RWA,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SAU,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SAU,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SAU,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SAU,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SAU,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SAU,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SAU,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SAU,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SAU,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SAU,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SAU,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SAU,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SAU,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SDN,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SDN,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SDN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SDN,2015,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SGP,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SGP,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SGP,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SGP,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SGP,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SGP,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SGP,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SGP,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,SLE,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLE,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2010,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2015,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2016,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2017,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2019,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,SLV,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,SLV,2020,Source,Data sources,Country's submission to UIS SFE Questionnaire C
